Team Number,Match Number,Team Color,Scout Initals,Pieces Placed Auto 0 0,Pieces Placed Auto 0 1,Pieces Placed Auto 0 2,Pieces Placed Auto 0 3,Pieces Placed Auto 0 4,Pieces Placed Auto 0 5,Pieces Placed Auto 0 6,Pieces Placed Auto 0 7,Pieces Placed Auto 0 8,Pieces Placed Auto 1 0,Pieces Placed Auto 1 1,Pieces Placed Auto 1 2,Pieces Placed Auto 1 3,Pieces Placed Auto 1 4,Pieces Placed Auto 1 5,Pieces Placed Auto 1 6,Pieces Placed Auto 1 7,Pieces Placed Auto 1 8,Pieces Placed Auto 2 0,Pieces Placed Auto 2 1,Pieces Placed Auto 2 2,Pieces Placed Auto 2 3,Pieces Placed Auto 2 4,Pieces Placed Auto 2 5,Pieces Placed Auto 2 6,Pieces Placed Auto 2 7,Pieces Placed Auto 2 8,Pieces Placed Auto 3 0,Pieces Placed Auto 3 1,Pieces Placed Auto 3 2,Pieces Placed Auto 3 3,Pieces Placed Auto 3 4,Pieces Placed Auto 3 5,Pieces Placed Auto 3 6,Pieces Placed Auto 3 7,Pieces Placed Auto 3 8,Mobility Auto,Balance Auto,Cones Collected,Cubes Collected,Pieces Placed 0 0,Pieces Placed 0 1,Pieces Placed 0 2,Pieces Placed 0 3,Pieces Placed 0 4,Pieces Placed 0 5,Pieces Placed 0 6,Pieces Placed 0 7,Pieces Placed 0 8,Pieces Placed 1 0,Pieces Placed 1 1,Pieces Placed 1 2,Pieces Placed 1 3,Pieces Placed 1 4,Pieces Placed 1 5,Pieces Placed 1 6,Pieces Placed 1 7,Pieces Placed 1 8,Pieces Placed 2 0,Pieces Placed 2 1,Pieces Placed 2 2,Pieces Placed 2 3,Pieces Placed 2 4,Pieces Placed 2 5,Pieces Placed 2 6,Pieces Placed 2 7,Pieces Placed 2 8,Pieces Placed 3 0,Pieces Placed 3 1,Pieces Placed 3 2,Pieces Placed 3 3,Pieces Placed 3 4,Pieces Placed 3 5,Pieces Placed 3 6,Pieces Placed 3 7,Pieces Placed 3 8,Endgame Teleop,Notes,Time Uploaded
"8768","Match 5",Red,"",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,Engaged,"Attempted place in auto, piece was out of hybrid node; was pushed in at beginning of auto ",Fri Mar 31 2023 16:50:51 GMT+0000 (Coordinated Universal Time)
"687","5",Red,"IL",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,6,2,true,false,true,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,"Only high placing",Fri Mar 31 2023 16:51:27 GMT+0000 (Coordinated Universal Time)
"2659","5",Blue,"KL",false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,1,1,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,None,"",Fri Mar 31 2023 16:51:27 GMT+0000 (Coordinated Universal Time)
"9084","5",Blue,"MR",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,0,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false,Engaged,"pretty cool. time waste occured in middle of field near end of match. could have cycled",Fri Mar 31 2023 16:52:00 GMT+0000 (Coordinated Universal Time)
"3759","6",Blue,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,Docked,"Bad driver bad bot ",Fri Mar 31 2023 16:59:15 GMT+0000 (Coordinated Universal Time)
"2404","6",Blue,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,None,None,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,None,"Slow, bad intake extreme difficulty picking up pieces ",Fri Mar 31 2023 16:59:19 GMT+0000 (Coordinated Universal Time)
"681","Match 6",Red,"AS",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Attempted,0,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Engaged,"",Fri Mar 31 2023 16:59:20 GMT+0000 (Coordinated Universal Time)
"7607","6",Red,"Lg",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,Attempted Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,"Asssssssssssssssss",Fri Mar 31 2023 16:59:21 GMT+0000 (Coordinated Universal Time)
"7157","6",Blue,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Docked,6,5,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,Docked,"Auto failed (no high cone placed). Inconsistent shooting (took 3 tries to place high cone)",Fri Mar 31 2023 16:59:36 GMT+0000 (Coordinated Universal Time)
"2404","6",Blue,"MR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,2,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,None,"mechanism is slow and poorly holds game pieces. may illegally extend. NO PICK",Fri Mar 31 2023 16:59:49 GMT+0000 (Coordinated Universal Time)
"691","6",Red,"IL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Attempted Mobility,Docked,0,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Engaged,"Slow, inaccurate scoring, trouble engaging.",Fri Mar 31 2023 17:00:37 GMT+0000 (Coordinated Universal Time)
"3669","Match 7",Red,"AS",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,3,3,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Park,"Dropped 2 in 3 cubes immediately after collecting",Fri Mar 31 2023 17:07:28 GMT+0000 (Coordinated Universal Time)
"6657","7",Blue,"LL",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,None,"Robot stopped working in the middle. Very poor intake",Fri Mar 31 2023 17:07:37 GMT+0000 (Coordinated Universal Time)
"4415","7",Red,"Lg",false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,4,2,false,true,true,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Great cycles. Solid bot",Fri Mar 31 2023 17:07:53 GMT+0000 (Coordinated Universal Time)
"2073","7",Red,"IL",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,0,8,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,false,false,Engaged,"Engages somewhat early in match.",Fri Mar 31 2023 17:08:11 GMT+0000 (Coordinated Universal Time)
"6657","7",Red,"MR",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Engaged,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,None,"drive seems competent? but is a tank bot with only side collect. strange auto high cube.",Fri Mar 31 2023 17:08:14 GMT+0000 (Coordinated Universal Time)
"399","7",Blue,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,None,"Placed cubes in the same scoring zone, asshole drivers, attempted to balance but fell completely off the charge station",Fri Mar 31 2023 17:09:02 GMT+0000 (Coordinated Universal Time)
"4014","8",Red,"Lg",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Engaged,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Slowed down high tide a little with defense ",Fri Mar 31 2023 17:15:28 GMT+0000 (Coordinated Universal Time)
"6417","8",Blue,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,3,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,Engaged,"Auto failed (cube high). Very slow intake",Fri Mar 31 2023 17:15:37 GMT+0000 (Coordinated Universal Time)
"6060","Match 8",Red,"AS",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Mobility,None,1,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,Engaged,"",Fri Mar 31 2023 17:15:45 GMT+0000 (Coordinated Universal Time)
"980","8",Blue,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,2,1,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,Engaged,"Slow, no auto, difficult in sub station",Fri Mar 31 2023 17:16:00 GMT+0000 (Coordinated Universal Time)
"4014","8",Red,"IL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"No intake, just defense and engage. Too light to effectively defend.",Fri Mar 31 2023 17:16:22 GMT+0000 (Coordinated Universal Time)
"4414","8",Blue,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,6,7,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,None,"Grabbed a misplaced cube on the grid and placed it high to create a link",Fri Mar 31 2023 17:16:35 GMT+0000 (Coordinated Universal Time)
"6305","9",Blue,"JW",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,Mobility,None,1,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,"Bad driver and broken intake",Fri Mar 31 2023 17:25:40 GMT+0000 (Coordinated Universal Time)
"4698","9",Red,"Jay M",false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,false,false,None,"",Fri Mar 31 2023 17:25:42 GMT+0000 (Coordinated Universal Time)
"4079","9",Red,"LP",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,Mobility,Engaged,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Tried a high node auto cube but failed and fell into low node",Fri Mar 31 2023 17:25:45 GMT+0000 (Coordinated Universal Time)
"5869","9",Red,"MR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,Engaged,"no collect. poor movement. tank. no auto",Fri Mar 31 2023 17:25:57 GMT+0000 (Coordinated Universal Time)
"3476","9",Blue,"AJ",false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Docked,2,6,false,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true,Engaged,"Very consistent scorer and fast",Fri Mar 31 2023 17:26:08 GMT+0000 (Coordinated Universal Time)
"2375","9",Red,"JJR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Mobility,None,0,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,Engaged,"Lots of cube shuttling, good driving from a bad bot",Fri Mar 31 2023 17:26:22 GMT+0000 (Coordinated Universal Time)
"8060","10",Blue,"AJ",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,"Disabled the entire game ",Fri Mar 31 2023 17:35:38 GMT+0000 (Coordinated Universal Time)
"691","10",Blue,"MR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,None,"defense. no scoring. disabled mid match",Fri Mar 31 2023 17:36:40 GMT+0000 (Coordinated Universal Time)
"10","7607",Red,"JJR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Park,"Yikes after autos no movement ",Fri Mar 31 2023 17:36:47 GMT+0000 (Coordinated Universal Time)
"9084","10",Red,"LP",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,2,5,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,Engaged,"One of our teammates was disabled in community zone",Fri Mar 31 2023 17:36:49 GMT+0000 (Coordinated Universal Time)
"3512","10",Red,"Jay M",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,8,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,Engaged,"Failed a ton of places",Fri Mar 31 2023 17:36:56 GMT+0000 (Coordinated Universal Time)
"7157","10",Blue,"JW",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Docked,7,4,true,true,true,false,true,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Engaged,"",Fri Mar 31 2023 17:37:18 GMT+0000 (Coordinated Universal Time)
"8888","11",Red,"LP",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Only double substation intake",Fri Mar 31 2023 17:44:02 GMT+0000 (Coordinated Universal Time)
"1197","11",Blue,"AJ",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Attempted Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Very slow and stuttery cannot pick pieces up",Fri Mar 31 2023 17:44:02 GMT+0000 (Coordinated Universal Time)
"3749","11",Blue,"JW",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,4,2,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"",Fri Mar 31 2023 17:44:05 GMT+0000 (Coordinated Universal Time)
"6072","11",Red,"Jay M",false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Attempted,0,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,Engaged,"",Fri Mar 31 2023 17:44:06 GMT+0000 (Coordinated Universal Time)
"5012","11",Blue,"MR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,Engaged,"fast drive but did not collect. poor intake.",Fri Mar 31 2023 17:44:19 GMT+0000 (Coordinated Universal Time)
"2404","11",Red,"JJR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,None,None,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,Engaged,"Literally falling apart on field, autos bad just twitching,slow .. DON'T ALLIANCE ",Fri Mar 31 2023 17:45:12 GMT+0000 (Coordinated Universal Time)
